,red,blue,actual,ai,ai_err,bookies,bookies_err
583,Anthony Smith,Andrew Sanchez,1,0.5324614644050598,0.4675385355949402,0.2702702702702703,0.7297297297297297
585,Claudio Silva,Nordine Taleb,1,0.22016865015029907,0.7798313498497009,0.2352941176470588,0.7647058823529412
586,Nordine Taleb,Chris Clements,1,0.969862461090088,0.030137538909912113,0.6774193548387096,0.3225806451612904
587,Nordine Taleb,Kyle Prepolec,1,1.0,0.0,0.8076923076923077,0.1923076923076923
589,Arjan Bhullar,Juan Adams,1,0.38566708564758295,0.614332914352417,0.4651162790697674,0.5348837209302326
590,Cezar Ferreira,Jack Hermansson,1,0.16018615663051605,0.839813843369484,0.4761904761904761,0.523809523809524
591,Jack Hermansson,Alex Nicholson,1,0.9999997615814208,2.384185791015625e-07,0.6226415094339622,0.37735849056603776
592,Thiago Santos,Jack Hermansson,1,0.00010390393435955048,0.9998960960656404,0.5238095238095238,0.4761904761904762
593,Greg Hardy,Dmitrii Smoliakov,1,0.38566708564758295,0.614332914352417,0.7435897435897436,0.2564102564102564
594,Alan Jouban,Mike Perry,1,0.8649242520332336,0.13507574796676636,0.4444444444444444,0.5555555555555556
597,Santiago Ponzinibbio,Mike Perry,1,0.0543157234787941,0.945684276521206,0.6078431372549019,0.3921568627450981
599,Alistair Overeem,Aleksei Oleinik,1,0.06786015629768373,0.9321398437023164,0.7101449275362319,0.2898550724637681
600,Alistair Overeem,Andrei Arlovski,1,0.2255887091159821,0.7744112908840179,0.7058823529411765,0.2941176470588235
601,Alistair Overeem,Antonio Silva,0,0.11188653111457823,0.11188653111457823,0.8148148148148148,0.8148148148148148
602,Alistair Overeem,Mark Hunt,1,0.10739001631736757,0.8926099836826324,0.5652173913043478,0.4347826086956522
604,Alistair Overeem,Stefan Struve,1,0.03608682751655578,0.9639131724834442,0.6666666666666665,0.3333333333333335
605,Brock Lesnar,Alistair Overeem,0,0.018236786127090454,0.018236786127090454,0.43478260869565216,0.43478260869565216
606,Frank Mir,Alistair Overeem,0,2.699035217545997e-09,2.699035217545997e-09,0.21052631578947367,0.21052631578947367
608,Sultan Aliev,Keita Nakamura,1,0.8372642397880554,0.16273576021194458,0.5238095238095238,0.4761904761904762
615,Shamil Abdurakhimov,Walt Harris,1,0.003680106485262513,0.9963198935147376,0.5918367346938775,0.4081632653061225
616,Kevin Lee,Magomed Mustafaev,1,0.8938907980918884,0.10610920190811156,0.5918367346938775,0.4081632653061225
618,Dustin Poirier,Anthony Pettis,1,0.010750561952590942,0.9892494380474092,0.5238095238095238,0.4761904761904762
619,Dustin Poirier,Bobby Green,1,0.10332992672920227,0.8966700732707977,0.6491228070175439,0.3508771929824561
620,Dustin Poirier,Conor McGregor,0,0.3908796608448029,0.3908796608448029,0.29411764705882354,0.29411764705882354
624,Dustin Poirier,Yancy Medeiros,1,0.33999672532081604,0.660003274679184,0.7142857142857143,0.2857142857142857
628,Israel Adesanya,Anderson Silva,1,3.847016705549322e-05,0.9999615298329444,0.8373983739837398,0.16260162601626016
630,Zak Ottow,Dwight Grant,1,0.38566708564758295,0.614332914352417,0.30303030303030304,0.696969696969697
634,Nikita Krylov,Francimar Barroso,1,0.9995162487030028,0.0004837512969970703,0.6666666666666665,0.3333333333333335
635,Walt Harris,Nikita Krylov,0,0.01276342198252678,0.01276342198252678,0.8,0.8
637,Curtis Millender,Max Griffin,1,0.19011451303958893,0.8098854869604111,0.6296296296296297,0.3703703703703704
639,Thiago Alves,Max Griffin,1,2.691522240638733e-05,0.9999730847775936,0.3846153846153847,0.6153846153846153
641,Kyle Bochniak,Brandon Davis,1,1.1269449942119536e-06,0.9999988730550058,0.4545454545454545,0.5454545454545455
645,Michelle Waterson,Cortney Casey,1,0.9670279622077942,0.03297203779220581,0.4081632653061225,0.5918367346938775
646,Michelle Waterson,Felice Herrig,1,0.30583062767982483,0.6941693723201752,0.4651162790697674,0.5348837209302326
647,Rose Namajunas,Michelle Waterson,1,0.0275966115295887,0.9724033884704112,0.4761904761904761,0.523809523809524
648,Tecia Torres,Michelle Waterson,1,0.013649052008986471,0.9863509479910136,0.7142857142857143,0.2857142857142857
650,Jimmy Crute,Paul Craig,1,0.7891075015068054,0.21089249849319455,0.7435897435897436,0.2564102564102564
652,Tyson Pedro,Paul Craig,1,0.2525630593299866,0.7474369406700134,0.5833333333333334,0.4166666666666666
653,Maryna Moroz,Cristina Stanciu,1,0.00013184105046093464,0.9998681589495392,0.6296296296296297,0.3703703703703704
654,Maryna Moroz,Danielle Taylor,1,0.002134464448317885,0.997865535551682,0.7333333333333333,0.2666666666666667
656,Alex Perez,Mark De La Rosa,1,0.8613475561141968,0.13865244388580322,0.7849462365591396,0.2150537634408604
659,Anthony Pettis,Gilbert Melendez,1,1.7084868204619854e-06,0.9999982915131796,0.7590361445783133,0.24096385542168675
661,Benson Henderson,Anthony Pettis,0,0.3220176696777344,0.3220176696777344,0.5,0.5
666,Jussier Formiga,Ben Nguyen,1,0.9999943971633912,5.602836608886719e-06,0.5238095238095238,0.4761904761904762
668,Jussier Formiga,Dustin Ortiz,1,0.964042067527771,0.035957932472229004,0.6774193548387096,0.3225806451612904
670,Jussier Formiga,Ulka Sasaki,1,0.9485887885093688,0.051411211490631104,0.8076923076923077,0.1923076923076923
671,Jussier Formiga,Wilson Reis,1,0.9723116159439088,0.02768838405609131,0.5121951219512195,0.4878048780487805
672,Maycee Barber,Hannah Cifers,1,0.21842971444129944,0.7815702855587006,0.8245614035087719,0.17543859649122806
674,Bryce Mitchell,Bobby Moffett,1,0.38566708564758295,0.614332914352417,0.43478260869565216,0.5652173913043479
676,Liz Carmouche,Jennifer Maia,1,0.9996094107627868,0.0003905892372131348,0.5348837209302325,0.4651162790697675
678,Leon Edwards,Albert Tumenov,1,0.018020683899521828,0.9819793161004782,0.4,0.6
679,Leon Edwards,Bryan Barberena,1,0.8140792250633241,0.18592077493667605,0.7142857142857143,0.2857142857142857
680,Leon Edwards,Dominic Waters,1,0.4361599385738373,0.5638400614261627,0.7297297297297297,0.2702702702702703
681,Leon Edwards,Gunnar Nelson,1,0.0030640168115496635,0.9969359831884504,0.5833333333333334,0.4166666666666666
682,Leon Edwards,Pawel Pawlak,1,0.0003232265589758754,0.999676773441024,0.8,0.2
683,Leon Edwards,Peter Sobotta,1,3.9064207157935016e-07,0.9999996093579284,0.6551724137931035,0.3448275862068965
684,Gian Villante,Saparbeg Safarov,1,0.9990519881248474,0.0009480118751525881,0.6551724137931035,0.3448275862068965
685,Tyson Pedro,Saparbeg Safarov,1,0.9939232468605042,0.00607675313949585,0.75,0.25
688,Junior Dos Santos,Cain Velasquez,0,0.7033584713935852,0.7033584713935852,0.6551724137931035,0.6551724137931035
690,Junior Dos Santos,Tai Tuivasa,1,0.9999804496765136,1.9550323486328125e-05,0.6153846153846154,0.3846153846153846
691,Roy Nelson,Junior Dos Santos,0,0.0005476772785186769,0.0005476772785186769,0.24096385542168675,0.24096385542168675
692,Shane Carwin,Junior Dos Santos,0,0.37595075368881226,0.37595075368881226,0.4081632653061225,0.4081632653061225
694,Anthony Rocco Martin,Alex White,1,0.5293837189674377,0.4706162810325623,0.6296296296296297,0.3703703703703704
696,Anthony Rocco Martin,Johnny Case,1,0.7069273591041565,0.2930726408958435,0.5555555555555556,0.4444444444444444
697,Anthony Rocco Martin,Keita Nakamura,1,0.1968124359846115,0.8031875640153885,0.6666666666666665,0.3333333333333335
698,Anthony Rocco Martin,Rashid Magomedov,0,0.9507514238357544,0.9507514238357544,0.43478260869565216,0.43478260869565216
699,Anthony Rocco Martin,Sergio Moraes,1,0.4404230415821075,0.5595769584178925,0.7058823529411765,0.2941176470588235
702,Cris Cyborg,Yana Kunitskaya,1,0.9999954700469972,4.529953002929688e-06,0.9090909090909092,0.09090909090909084
704,Hector Sandoval,Matt Schnell,1,0.9978741407394408,0.002125859260559082,0.43478260869565216,0.5652173913043479
705,Matt Schnell,Marco Beltran,1,0.13210932910442352,0.8678906708955765,0.5555555555555556,0.4444444444444444
706,Matt Schnell,Naoki Inoue,1,0.0006824645097367464,0.9993175354902633,0.37735849056603776,0.6226415094339622
708,Alex White,Dan Moret,1,0.999897599220276,0.0001024007797241211,0.5744680851063829,0.4255319148936171
710,Estevan Payan,Alex White,0,0.04223796352744103,0.04223796352744103,0.5348837209302325,0.5348837209302325
714,John Dodson,Pedro Munhoz,1,0.003864982165396213,0.9961350178346038,0.6153846153846154,0.3846153846153846
715,Pedro Munhoz,Brett Johns,1,0.8173894286155701,0.18261057138442996,0.6774193548387096,0.3225806451612904
716,Pedro Munhoz,Bryan Caraway,1,0.5073842406272888,0.4926157593727112,0.7435897435897436,0.2564102564102564
717,Pedro Munhoz,Damian Stasiak,1,0.7510662674903871,0.24893373250961304,0.8701298701298701,0.1298701298701299
718,Pedro Munhoz,Justin Scoggins,1,0.9648435115814208,0.0351564884185791,0.425531914893617,0.5744680851063829
721,Johnny Walker,Justin Ledet,1,0.9967322349548341,0.003267765045166016,0.701492537313433,0.298507462686567
722,Al Iaquinta,Diego Sanchez,1,0.5559369325637817,0.4440630674362183,0.8076923076923077,0.1923076923076923
723,Diego Sanchez,Craig White,1,0.9639453291893004,0.03605467081069946,0.3636363636363637,0.6363636363636362
724,Diego Sanchez,Jake Ellenberger,0,0.08197635412216188,0.08197635412216188,0.23809523809523805,0.23809523809523805
726,Diego Sanchez,John Hathaway,0,7.913177978480236e-05,7.913177978480236e-05,0.6825396825396826,0.6825396825396826
727,Diego Sanchez,Marcin Held,1,0.0016552209854125974,0.9983447790145874,0.2857142857142857,0.7142857142857143
729,Diego Sanchez,Myles Jury,0,0.2668118476867676,0.2668118476867676,0.3846153846153847,0.3846153846153847
730,Ricardo Lamas,Diego Sanchez,1,0.0007094235625118017,0.9992905764374882,0.8148148148148148,0.18518518518518526
732,Gegard Mousasi,Thiago Santos,1,0.004161149263381958,0.9958388507366179,0.7435897435897436,0.2564102564102564
734,Ronny Markes,Thiago Santos,0,0.12496358156204225,0.12496358156204225,0.8936170212765957,0.8936170212765957
735,Thiago Santos,Anthony Smith,1,0.7586327791213989,0.2413672208786011,0.7183098591549296,0.2816901408450704
740,Thiago Santos,Nate Marquardt,1,0.3163799047470093,0.6836200952529907,0.7826086956521741,0.21739130434782594
741,Alexis Davis,Liz Carmouche,1,0.8886350393295288,0.1113649606704712,0.4878048780487805,0.5121951219512195
742,Liz Carmouche,Alexis Davis,0,0.0009388094767928123,0.0009388094767928123,0.6551724137931035,0.6551724137931035
745,Liz Carmouche,Lauren Murphy,1,0.2780023813247681,0.7219976186752319,0.5,0.5
746,Liz Carmouche,Lucie Pudilova,1,0.002699368167668581,0.9973006318323314,0.6078431372549019,0.3921568627450981
750,Andre Winner,Nik Lentz,0,0.009037046693265438,0.009037046693265438,0.5348837209302325,0.5348837209302325
751,Diego Nunes,Nik Lentz,0,0.3532584011554718,0.3532584011554718,0.5744680851063829,0.5744680851063829
752,Hacran Dias,Nik Lentz,0,0.046308524906635284,0.046308524906635284,0.5215311004784688,0.5215311004784688
753,Manvel Gamburyan,Nik Lentz,0,0.10950811207294464,0.10950811207294464,0.17857142857142858,0.17857142857142858
754,Nik Lentz,Danny Castillo,1,0.4627722501754761,0.5372277498245239,0.5833333333333334,0.4166666666666666
755,Nik Lentz,Michael McBride,1,0.989547610282898,0.01045238971710205,0.8461538461538461,0.15384615384615385
756,Tyson Griffin,Nik Lentz,0,0.5558431148529053,0.5558431148529053,0.696969696969697,0.696969696969697
757,Iuri Alcantara,Luke Sanders,1,0.9846310019493104,0.015368998050689697,0.43478260869565216,0.5652173913043479
758,Luke Sanders,Patrick Williams,1,0.980539321899414,0.019460678100585938,0.8113207547169812,0.18867924528301885
759,Rani Yahya,Luke Sanders,1,0.2921255230903625,0.7078744769096375,0.5121951219512195,0.4878048780487805
760,Lando Vannata,Bobby Green,1,0.15001215040683746,0.8499878495931625,0.6363636363636364,0.3636363636363637
761,Lando Vannata,Marcos Mariano,1,0.9434906244277954,0.05650937557220459,0.8181818181818182,0.18181818181818174
765,Ricky Simon,Montel Jackson,1,0.10674776136875153,0.8932522386312485,0.4878048780487805,0.5121951219512195
769,Jimmy Crute,Sam Alvey,1,0.9999997615814208,2.384185791015625e-07,0.5918367346938775,0.4081632653061225
772,Shane Young,Austin Arnett,1,1.005577632895438e-05,0.9999899442236709,0.7916666666666665,0.20833333333333348
774,Jose Aldo,Jeremy Stephens,1,0.033190593123435974,0.966809406876564,0.5,0.5
775,Jose Aldo,Renato Moicano,1,0.08190000802278519,0.9180999919772148,0.5238095238095238,0.4761904761904762
781,Aleksei Kunchenko,Thiago Alves,1,0.9970328807830809,0.002967119216918945,0.8148148148148148,0.18518518518518526
782,Carlos Condit,Thiago Alves,1,0.8308319449424744,0.16916805505752566,0.7777777777777779,0.2222222222222221
784,Thiago Alves,Martin Kampmann,0,0.0047365017235279075,0.0047365017235279075,0.5918367346938775,0.5918367346938775
786,Thiago Alves,Patrick Cote,1,0.9932097792625428,0.006790220737457275,0.4761904761904761,0.523809523809524
787,Thiago Alves,Rick Story,0,0.0014649844961240888,0.0014649844961240888,0.696969696969697,0.696969696969697
789,Justin Willis,Allen Crowder,1,0.38566708564758295,0.614332914352417,0.696969696969697,0.303030303030303
790,Paige VanZant,Bec Rawlings,1,0.0005103994626551868,0.9994896005373448,0.6774193548387096,0.3225806451612904
792,Rose Namajunas,Paige VanZant,1,0.8782394528388977,0.1217605471611023,0.4545454545454545,0.5454545454545455
794,Dennis Bermudez,Rony Jason,1,0.9997817873954772,0.00021821260452270508,0.75,0.25
795,Dennis Bermudez,Tatsuya Kawajiri,1,0.9378478527069092,0.06215214729309083,0.7802197802197803,0.21978021978021967
796,Dennis Bermudez,Te Edwards,1,0.9993411898612976,0.0006588101387023926,0.4878048780487805,0.5121951219512195
798,Andrei Arlovski,Frank Mir,1,0.018421648070216182,0.9815783519297838,0.6078431372549019,0.3921568627450981
799,Andrei Arlovski,Walt Harris,1,0.29818153381347656,0.7018184661865234,0.35714285714285715,0.6428571428571428
800,Antonio Silva,Andrei Arlovski,0,0.004734676796942949,0.004734676796942949,0.8113207547169812,0.8113207547169812
803,Curtis Millender,Siyar Bahadurzada,1,0.4416441321372986,0.5583558678627014,0.6,0.4
806,Al Iaquinta,Kevin Lee,1,0.31179478764534,0.68820521235466,0.6,0.4
807,Al Iaquinta,Mitch Clarke,0,0.9876620769500732,0.9876620769500732,0.8113207547169812,0.8113207547169812
808,Kevin Lee,Al Iaquinta,0,0.942997395992279,0.942997395992279,0.7701149425287356,0.7701149425287356
811,Danny Castillo,Edson Barboza,0,0.00020169722847640514,0.00020169722847640514,0.28169014084507044,0.28169014084507044
813,Edson Barboza,Dan Hooker,1,0.9984955787658693,0.0015044212341308596,0.5121951219512195,0.4878048780487805
814,Edson Barboza,Gilbert Melendez,1,0.6415917277336121,0.35840827226638794,0.7183098591549296,0.2816901408450704
815,Edson Barboza,Jamie Varner,0,0.2115096002817154,0.2115096002817154,0.84375,0.84375
818,Sage Northcutt,Zak Ottow,1,0.7430548071861267,0.2569451928138733,0.5555555555555556,0.4444444444444444
819,Sergio Moraes,Zak Ottow,1,0.5345296263694763,0.4654703736305237,0.6,0.4
821,Joaquim Silva,Andrew Holbrook,1,0.4547341763973236,0.5452658236026764,0.4651162790697674,0.5348837209302326
822,Vinc Pichel,Joaquim Silva,1,0.999320387840271,0.0006796121597290039,0.4761904761904761,0.523809523809524
824,DaMarques Johnson,Gunnar Nelson,0,0.21355240046978,0.21355240046978,0.24390243902439024,0.24390243902439024
826,Gunnar Nelson,Brandon Thatch,1,0.9994481205940248,0.0005518794059753418,0.4,0.6
827,Gunnar Nelson,Rick Story,0,3.889351137331687e-05,3.889351137331687e-05,0.7826086956521741,0.7826086956521741
829,Justine Kish,Nina Ansaroff,1,0.38566708564758295,0.614332914352417,0.6875,0.3125
830,Elias Theodorou,Cezar Ferreira,1,0.9366052746772766,0.06339472532272339,0.5121951219512195,0.4878048780487805
831,Elias Theodorou,Daniel Kelly,1,0.999835968017578,0.000164031982421875,0.7560975609756098,0.24390243902439024
833,Elias Theodorou,Roger Narvaez,1,0.8632070422172546,0.13679295778274536,0.7701149425287356,0.2298850574712644
834,Elias Theodorou,Sam Alvey,1,0.9999700784683228,2.9921531677246087e-05,0.701492537313433,0.298507462686567
835,Elias Theodorou,Trevor Smith,1,0.9757217764854432,0.024278223514556885,0.7959183673469387,0.2040816326530613
836,Sheldon Westcott,Elias Theodorou,0,0.007478598505258559,0.007478598505258559,0.3636363636363637,0.3636363636363637
837,Brad Katona,Matthew Lopez,1,0.38566708564758295,0.614332914352417,0.6153846153846154,0.3846153846153846
840,Justin Willis,Chase Sherman,1,0.8997237682342529,0.10027623176574707,0.7435897435897436,0.2564102564102564
842,Demetrious Johnson,Wilson Reis,1,0.9989364743232728,0.001063525676727295,0.9166666666666664,0.08333333333333359
844,Ivan Menjivar,Wilson Reis,0,0.3503333330154419,0.3503333330154419,0.5555555555555556,0.5555555555555556
846,Scott Jorgensen,Wilson Reis,0,0.8614757657051086,0.8614757657051086,0.3389830508474576,0.3389830508474576
847,Wilson Reis,Ben Nguyen,1,0.9979015588760376,0.0020984411239624023,0.4444444444444444,0.5555555555555556
848,Wilson Reis,Hector Sandoval,1,0.005371515639126301,0.9946284843608736,0.7826086956521741,0.21739130434782594
851,Keita Nakamura,Salim Touahri,1,0.9924980998039246,0.007501900196075438,0.6078431372549019,0.3921568627450981
855,Alptekin Ozkilic,Louis Smolka,0,0.032507918775081635,0.032507918775081635,0.7297297297297297,0.7297297297297297
856,Louis Smolka,Ben Nguyen,1,0.9761176705360411,0.02388232946395874,0.4878048780487805,0.5121951219512195
857,Richie Vaculik,Louis Smolka,0,0.20577053725719446,0.20577053725719446,0.24390243902439024,0.24390243902439024
860,Santiago Ponzinibbio,Ryan LaFlare,0,1.0993312571372372e-07,1.0993312571372372e-07,0.4878048780487805,0.4878048780487805
861,Santiago Ponzinibbio,Sean Strickland,1,2.1860373067283945e-07,0.9999997813962692,0.3508771929824561,0.6491228070175439
863,Chad Mendes,Ricardo Lamas,1,0.7265031933784485,0.2734968066215515,0.8214285714285714,0.1785714285714286
864,Cub Swanson,Ricardo Lamas,0,0.8934417963027954,0.8934417963027954,0.37735849056603776,0.37735849056603776
866,Hatsu Hioki,Ricardo Lamas,0,0.2681886553764343,0.2681886553764343,0.6226415094339622,0.6226415094339622
869,Ricardo Lamas,Darren Elkins,1,0.4868745803833008,0.5131254196166992,0.6363636363636364,0.3636363636363637
871,Ricardo Lamas,Jason Knight,1,0.8014459609985352,0.19855403900146484,0.5121951219512195,0.4878048780487805
872,Michel Prazeres,Bartosz Fabinski,1,0.00010878856119234116,0.9998912114388075,0.5918367346938775,0.4081632653061225
873,Michel Prazeres,Desmond Green,1,0.9823830127716064,0.017616987228393555,0.5454545454545454,0.4545454545454546
879,Daniel Cormier,Anderson Silva,1,0.02598661184310913,0.9740133881568908,0.8113207547169812,0.18867924528301885
884,Frank Mir,Daniel Cormier,0,1.4446571867665625e-06,1.4446571867665625e-06,0.2298850574712644,0.2298850574712644
887,Jacare Souza,Vitor Belfort,1,0.9864476919174194,0.013552308082580566,0.7368421052631579,0.2631578947368421
889,Yushin Okami,Jacare Souza,0,0.0010707817273214462,0.0010707817273214462,0.3225806451612903,0.3225806451612903
894,Cezar Ferreira,Anthony Smith,1,0.0004062242223881185,0.999593775777612,0.5348837209302325,0.4651162790697675
897,Darren Elkins,Michael Johnson,1,0.4487836062908173,0.5512163937091827,0.3636363636363637,0.6363636363636362
898,Gleison Tibau,Michael Johnson,0,0.0982738435268402,0.0982738435268402,0.5918367346938775,0.5918367346938775
902,Michael Johnson,Artem Lobov,1,0.9995273351669312,0.00047266483306884766,0.875,0.125
903,Michael Johnson,Myles Jury,0,0.5670228600502014,0.5670228600502014,0.7183098591549296,0.7183098591549296
904,Michael Johnson,Paul Sass,0,0.20070424675941467,0.20070424675941467,0.6336996336996337,0.6336996336996337
907,Gian Villante,Francimar Barroso,1,0.0001361780596198514,0.99986382194038,0.6078431372549019,0.3921568627450981
910,Patrick Cummins,Gian Villante,1,0.9997362494468688,0.0002637505531311035,0.3636363636363637,0.6363636363636362
911,Court McGee,Costas Philippou,0,1.0496352160771494e-06,1.0496352160771494e-06,0.5555555555555556,0.5555555555555556
912,Court McGee,Dominique Steele,1,0.1931878924369812,0.8068121075630188,0.6,0.4
913,Court McGee,Marcio Alexandre Junior,1,3.915342676918953e-05,0.9999608465732308,0.6226415094339622,0.37735849056603776
914,Court McGee,Ryan LaFlare,0,7.265415291612952e-08,7.265415291612952e-08,0.4761904761904761,0.4761904761904761
915,Bubba McDaniel,Sean Strickland,0,0.4045240879058838,0.4045240879058838,0.4081632653061225,0.4081632653061225
917,Luke Barnatt,Sean Strickland,0,0.97675621509552,0.97675621509552,0.6078431372549019,0.6078431372549019
919,Rogerio Nogueira,Patrick Cummins,1,0.9297050833702089,0.07029491662979126,0.3389830508474576,0.6610169491525424
920,Rogerio Nogueira,Ryan Bader,0,0.0008731280686333777,0.0008731280686333777,0.3846153846153847,0.3846153846153847
921,Ryan Bader,Rogerio Nogueira,1,0.9927191734313964,0.007280826568603516,0.7727272727272727,0.2272727272727273
922,Tito Ortiz,Rogerio Nogueira,0,0.10370627045631407,0.10370627045631407,0.2898550724637681,0.2898550724637681
925,Sergio Moraes,Ben Saunders,1,6.466877039201791e-06,0.9999935331229608,0.7333333333333333,0.2666666666666667
927,Sergio Moraes,Mickael Lebout,1,0.02614620327949524,0.9738537967205048,0.8461538461538461,0.15384615384615385
932,Francis Carmont,Thales Leites,0,0.23797842860221866,0.23797842860221866,0.6774193548387096,0.6774193548387096
933,Gegard Mousasi,Thales Leites,1,0.3880939185619354,0.6119060814380646,0.75,0.25
934,Michael Bisping,Thales Leites,1,0.567491352558136,0.432508647441864,0.5744680851063829,0.4255319148936171
935,Thales Leites,Chris Camozzi,1,0.13075000047683716,0.8692499995231628,0.6363636363636364,0.3636363636363637
936,Thales Leites,Hector Lombard,1,0.9868128299713136,0.013187170028686523,0.6153846153846154,0.3846153846153846
937,Thales Leites,Sam Alvey,1,0.5492233037948608,0.4507766962051392,0.5555555555555556,0.4444444444444444
938,Thales Leites,Tim Boetsch,1,0.04136785864830017,0.9586321413516998,0.75,0.25
939,Aleksei Oleinik,Junior Albini,1,0.2781095802783966,0.7218904197216034,0.425531914893617,0.5744680851063829
940,Aleksei Oleinik,Viktor Pesta,1,7.301504228962585e-05,0.9999269849577104,0.5833333333333334,0.4166666666666666
942,Mairbek Taisumov,Alan Patrick,1,2.2529208365540399e-07,0.9999997747079163,0.6153846153846154,0.3846153846153846
943,Mairbek Taisumov,Damir Hadzovic,1,5.030075408285484e-05,0.9999496992459171,0.7619047619047619,0.2380952380952381
944,Mairbek Taisumov,Desmond Green,1,6.739096716046333e-05,0.9999326090328396,0.8571428571428571,0.1428571428571429
945,Mairbek Taisumov,Felipe Silva,1,0.04117298126220703,0.958827018737793,0.84,0.16000000000000006
946,Jordan Johnson,Adam Milstead,1,0.38566708564758295,0.614332914352417,0.7183098591549296,0.2816901408450704
947,Carlos Condit,Tyron Woodley,0,0.9991661310195924,0.9991661310195924,0.6666666666666665,0.6666666666666665
948,Josh Koscheck,Tyron Woodley,0,0.2689502835273743,0.2689502835273743,0.5,0.5
951,Tyron Woodley,Kelvin Gastelum,1,0.9777488708496094,0.022251129150390625,0.6491228070175439,0.3508771929824561
956,Cortney Casey,Angela Hill,1,0.94570130109787,0.054298698902130134,0.4651162790697674,0.5348837209302326
957,Cortney Casey,Cristina Stanciu,1,0.2571478486061096,0.7428521513938904,0.4166666666666667,0.5833333333333333
958,Felice Herrig,Cortney Casey,1,0.8971914052963257,0.10280859470367433,0.5348837209302325,0.4651162790697675
961,Seohee Ham,Cortney Casey,1,0.9233424067497252,0.07665759325027466,0.4545454545454545,0.5454545454545455
962,Bryan Barberena,Joe Proctor,1,0.04168276488780975,0.9583172351121902,0.7674418604651163,0.2325581395348837
963,Chad Laprise,Bryan Barberena,1,0.9858078956604004,0.01419210433959961,0.8076923076923077,0.1923076923076923
966,Josh Grispi,Rani Yahya,0,8.526486635673791e-05,8.526486635673791e-05,0.6666666666666665,0.6666666666666665
967,Mizuto Hirota,Rani Yahya,0,0.5402520895004272,0.5402520895004272,0.6,0.6
969,Rani Yahya,Masanori Kanehara,1,0.1457589864730835,0.8542410135269165,0.4651162790697674,0.5348837209302326
970,Rani Yahya,Matthew Lopez,1,0.5969337224960327,0.4030662775039673,0.4,0.6
971,Rani Yahya,Michinori Tanaka,1,0.7293967008590698,0.2706032991409302,0.5121951219512195,0.4878048780487805
972,Rani Yahya,Russell Doane,1,0.344340980052948,0.655659019947052,0.6875,0.3125
973,Rani Yahya,Tom Niinimaki,0,0.024269074201583862,0.024269074201583862,0.5121951219512195,0.5121951219512195
975,Renan Barao,TJ Dillashaw,0,6.398326490852925e-07,6.398326490852925e-07,0.9009900990099008,0.9009900990099008
976,TJ Dillashaw,John Dodson,0,0.7683331370353699,0.7683331370353699,0.6825396825396826,0.6825396825396826
977,TJ Dillashaw,John Lineker,1,0.5123355388641357,0.4876644611358642,0.696969696969697,0.303030303030303
978,Brian Ortega,Renato Moicano,1,4.001286697530304e-07,0.9999995998713302,0.3846153846153847,0.6153846153846153
982,Alexander Hernandez,Olivier Aubin-Mercier,1,0.38566708564758295,0.614332914352417,0.5238095238095238,0.4761904761904762
983,Dan Miller,Jordan Mein,0,9.766825314727612e-06,9.766825314727612e-06,0.2857142857142857,0.2857142857142857
985,Jordan Mein,Erick Silva,1,0.9966849684715272,0.0033150315284729004,0.6153846153846154,0.3846153846153846
986,Mike Pyle,Jordan Mein,0,0.9366964101791382,0.9366964101791382,0.2898550724637681,0.2898550724637681
987,Fabricio Werdum,Marcin Tybura,1,0.9950820207595824,0.004917979240417481,0.75,0.25
988,Marcin Tybura,Luis Henrique,1,0.915536403656006,0.08446359634399414,0.6363636363636364,0.3636363636363637
989,Marcin Tybura,Stefan Struve,1,0.9319648146629332,0.06803518533706665,0.6551724137931035,0.3448275862068965
990,Tim Johnson,Marcin Tybura,1,0.2338615953922272,0.7661384046077728,0.5238095238095238,0.4761904761904762
991,Alan Patrick,Damir Hadzovic,1,0.9999805688858032,1.9431114196777344e-05,0.7058823529411765,0.2941176470588235
993,Bartosz Fabinski,Garreth McLellan,1,0.9990838766098022,0.0009161233901977539,0.5744680851063829,0.4255319148936171
996,Sage Northcutt,Michel Quinones,1,0.9978240728378296,0.00217592716217041,0.6551724137931035,0.3448275862068965
999,Frankie Edgar,Chad Mendes,1,0.9549612402915956,0.045038759708404534,0.5744680851063829,0.4255319148936171
1000,Alejandro Perez,Albert Morales,1,0.2412387877702713,0.7587612122297287,0.5238095238095238,0.4761904761904762
1001,Alejandro Perez,Iuri Alcantara,1,0.004804273135960102,0.99519572686404,0.3921568627450981,0.6078431372549019
1002,Alejandro Perez,Scott Jorgensen,1,0.002897103084251285,0.9971028969157488,0.4651162790697674,0.5348837209302326
1006,Mark De La Rosa,Elias Garcia,1,0.00032460634247399867,0.9996753936575259,0.4651162790697674,0.5348837209302326
1008,Raphael Assuncao,Matthew Lopez,1,0.13856808841228485,0.8614319115877151,0.7872340425531915,0.21276595744680848
1010,Alessio Di Chirico,Julian Marquez,1,0.3341612219810486,0.6658387780189514,0.4651162790697674,0.5348837209302326
1011,Alessio Di Chirico,Oluwale Bamgbose,1,0.9897592067718506,0.010240793228149414,0.6153846153846154,0.3846153846153846
1012,Eric Spicely,Alessio Di Chirico,1,0.8479529023170471,0.15204709768295288,0.5238095238095238,0.4761904761904762
