red,blue,actual,ai,ai_err,bookies,bookies_err
Rafael Natal,Andrew Craig,0,0.8226290345191956,0.8226290345191956,0.43478260869565216,0.43478260869565216
Rafael Natal,Kevin Casey,1,0.637649655342102,0.36235034465789795,0.6363636363636364,0.36363636363636365
Rafael Natal,Tom Watson,1,0.9863964319229126,0.013603568077087402,0.5744680851063829,0.4255319148936171
Robert Whittaker,Rafael Natal,1,1.7104750440921634e-05,0.9999828952495591,0.7647058823529411,0.23529411764705888
Damon Jackson,Levan Makashvili,1,0.9854094386100769,0.014590561389923096,0.2531645569620253,0.7468354430379747
Rony Jason,Damon Jackson,1,0.9999527931213379,4.7206878662109375e-05,0.6,0.4
Donald Cerrone,Patrick Cote,1,0.9999990463256836,9.5367431640625e-07,0.6296296296296297,0.37037037037037035
Patrick Cote,Alan Belcher,0,3.9575494156451896e-05,3.9575494156451896e-05,0.4830917874396136,0.4830917874396136
Patrick Cote,Ben Saunders,1,0.02037983573973179,0.9796201642602682,0.43478260869565216,0.5652173913043479
Patrick Cote,Stephen Thompson,0,0.0002687689266167581,0.0002687689266167581,0.2272727272727273,0.2272727272727273
Patrick Cote,Tom Lawlor,0,1.1878932282272103e-09,1.1878932282272103e-09,0.6363636363636364,0.6363636363636364
Thiago Alves,Patrick Cote,1,0.9772002100944519,0.022799789905548096,0.4761904761904761,0.523809523809524
Anthony Lapsley,Albert Tumenov,0,0.08548631519079208,0.08548631519079208,0.2898550724637681,0.2898550724637681
Leon Edwards,Albert Tumenov,1,0.9999997615814209,2.384185791015625e-07,0.4,0.6
Abel Trujillo,Tony Sims,1,6.334974500532553e-07,0.99999936650255,0.425531914893617,0.574468085106383
Jamie Varner,Abel Trujillo,0,0.9757280349731445,0.9757280349731445,0.5348837209302325,0.5348837209302325
John Makdessi,Abel Trujillo,1,0.9991790652275085,0.0008209347724914551,0.4444444444444444,0.5555555555555556
Marcus LeVesseur,Abel Trujillo,0,0.9976984858512878,0.9976984858512878,0.5833333333333334,0.5833333333333334
Tony Ferguson,Abel Trujillo,1,0.999582827091217,0.000417172908782959,0.7647058823529411,0.23529411764705888
Brad Pickett,Michael McDonald,0,0.7268626689910889,0.7268626689910889,0.2564102564102564,0.2564102564102564
Michael McDonald,Masanori Kanehara,1,0.3419584631919861,0.6580415368080139,0.8571428571428571,0.1428571428571429
Miguel Torres,Michael McDonald,0,0.9994508624076843,0.9994508624076843,0.5121951219512195,0.5121951219512195
Michinori Tanaka,Kyung Ho Kang,0,0.5279203653335571,0.5279203653335571,0.6,0.6
Rani Yahya,Michinori Tanaka,1,0.5217456817626953,0.4782543182373047,0.5121951219512195,0.4878048780487805
Ricardo Ramos,Michinori Tanaka,1,0.9947797060012817,0.005220293998718262,0.4878048780487805,0.5121951219512195
Roland Delorme,Michinori Tanaka,0,0.9606152176856995,0.9606152176856995,0.4166666666666667,0.4166666666666667
Pawel Pawlak,Sheldon Westcott,1,0.9996047616004944,0.00039523839950561523,0.3448275862068966,0.6551724137931034
Sheldon Westcott,Edgar Garcia,1,0.9943649768829346,0.00563502311706543,0.6226415094339622,0.37735849056603776
Sheldon Westcott,Elias Theodorou,0,0.20856328308582306,0.20856328308582306,0.3636363636363637,0.3636363636363637
Nate Marquardt,Tamdan McCrory,1,0.385667085647583,0.614332914352417,0.4166666666666667,0.5833333333333333
Andy Ogle,Cole Miller,0,0.003678529988974333,0.003678529988974333,0.3508771929824561,0.3508771929824561
Cole Miller,Jim Alers,1,0.006276044063270092,0.9937239559367299,0.5238095238095238,0.47619047619047616
Cole Miller,Matt Wiman,0,0.0002205737546319142,0.0002205737546319142,0.5744680851063829,0.5744680851063829
Cole Miller,Nam Phan,0,0.2670797109603882,0.2670797109603882,0.5833333333333334,0.5833333333333334
Cole Miller,Steven Siler,0,1.2911798876302782e-05,1.2911798876302782e-05,0.8214285714285714,0.8214285714285714
Max Holloway,Cole Miller,1,0.14185674488544464,0.8581432551145554,0.8181818181818182,0.18181818181818177
Cub Swanson,Tatsuya Kawajiri,1,0.9921108484268188,0.007889151573181152,0.7674418604651163,0.2325581395348837
Dennis Bermudez,Tatsuya Kawajiri,1,0.9978370070457458,0.0021629929542541504,0.7802197802197803,0.21978021978021967
Tatsuya Kawajiri,Jason Knight,1,0.00018833430658560246,0.9998116656934144,0.7333333333333333,0.2666666666666667
Benson Henderson,Anthony Pettis,0,0.438617080450058,0.438617080450058,0.5,0.5
Benson Henderson,Brandon Thatch,1,0.5115934014320374,0.48840659856796265,0.3921568627450981,0.6078431372549019
Benson Henderson,Jorge Masvidal,1,0.34428247809410095,0.655717521905899,0.696969696969697,0.303030303030303
Clay Guida,Benson Henderson,0,1.6051777492975816e-05,1.6051777492975816e-05,0.2898550724637681,0.2898550724637681
Donald Cerrone,Benson Henderson,1,0.2506733536720276,0.7493266463279724,0.4444444444444444,0.5555555555555556
Jim Miller,Benson Henderson,0,5.148971808921488e-07,5.148971808921488e-07,0.6296296296296297,0.6296296296296297
Mark Bocek,Benson Henderson,0,8.044904461712576e-06,8.044904461712576e-06,0.4166666666666667,0.4166666666666667
Dongi Yang,Jake Collier,1,0.9996652603149414,0.00033473968505859375,0.4878048780487805,0.5121951219512195
Rob Kimmons,Dongi Yang,0,0.12397698312997818,0.12397698312997818,0.3508771929824561,0.3508771929824561
Godofredo Pepey,Mike de la Torre,1,0.40805700421333313,0.5919429957866669,0.5238095238095238,0.47619047619047616
Maximo Blanco,Mike de la Torre,1,0.9999932050704956,6.794929504394531e-06,0.3921568627450981,0.6078431372549019
Myles Jury,Mike de la Torre,1,0.9999284744262695,7.152557373046875e-05,0.8181818181818182,0.18181818181818177
Kajan Johnson,Tae Hyun Bang,0,0.6018305420875549,0.6018305420875549,0.6491228070175439,0.6491228070175439
Nick Hein,Tae Hyun Bang,1,0.9894641637802124,0.010535836219787598,0.7701149425287356,0.22988505747126442
Tae Hyun Bang,Leo Kuntz,1,0.9872960448265076,0.012703955173492432,0.2702702702702703,0.7297297297297297
Bec Rawlings,Seohee Ham,1,0.11521962285041809,0.8847803771495819,0.5238095238095238,0.47619047619047616
Joanne Calderwood,Seohee Ham,1,0.9998781681060791,0.00012183189392089844,0.8666666666666667,0.1333333333333333
Seohee Ham,Cortney Casey,1,0.02207127958536148,0.9779287204146385,0.4545454545454545,0.5454545454545455
Matt Schnell,Marco Beltran,1,0.385667085647583,0.614332914352417,0.5555555555555556,0.4444444444444444
Court McGee,Dominique Steele,1,0.5962828397750854,0.40371716022491455,0.6,0.4
Dominique Steele,Dong Hyun Ma,1,0.9986180067062378,0.001381993293762207,0.5652173913043478,0.4347826086956522
Luke Jumeau,Dominique Steele,1,0.5401586890220642,0.4598413109779358,0.3636363636363637,0.6363636363636362
Chris Camozzi,Kyle Noke,0,0.007029766216874123,0.007029766216874123,0.3703703703703704,0.3703703703703704
Kyle Noke,Andrew Craig,0,0.9761566519737244,0.9761566519737244,0.7183098591549296,0.7183098591549296
Kyle Noke,Jonavin Webb,1,0.00047695307875983417,0.9995230469212402,0.5238095238095238,0.47619047619047616
Kyle Noke,Peter Sobotta,1,0.0798538476228714,0.9201461523771286,0.3278688524590164,0.6721311475409836
Ben Nguyen,Ryan Benoit,1,0.9578507542610168,0.042149245738983154,0.5652173913043478,0.4347826086956522
Jussier Formiga,Ben Nguyen,1,0.5306711196899414,0.4693288803100586,0.5238095238095238,0.47619047619047616
Louis Smolka,Ben Nguyen,1,0.8145981431007385,0.18540185689926147,0.4878048780487805,0.5121951219512195
Wilson Reis,Ben Nguyen,1,0.36620619893074036,0.6337938010692596,0.4444444444444444,0.5555555555555556
Anthony Rocco Martin,Johnny Case,1,0.11435087025165558,0.8856491297483444,0.5555555555555556,0.4444444444444444
Jake Matthews,Johnny Case,1,0.6412630081176758,0.3587369918823242,0.4878048780487805,0.5121951219512195
Johnny Case,Frankie Perez,1,0.5543465614318848,0.44565343856811523,0.6226415094339622,0.37735849056603776
Kazuki Tokudome,Johnny Case,0,0.9605507850646973,0.9605507850646973,0.5652173913043478,0.5652173913043478
Dooho Choi,Thiago Tavares,1,0.999245285987854,0.0007547140121459961,0.6875,0.3125
Thiago Tavares,Khabib Nurmagomedov,0,0.01922646537423134,0.01922646537423134,0.3636363636363637,0.3636363636363637
Viscardi Andrade,Gasan Umalatov,1,0.02871856652200222,0.9712814334779978,0.4761904761904761,0.523809523809524
Viscardi Andrade,Nico Musoke,0,3.741194450412877e-05,3.741194450412877e-05,0.5744680851063829,0.5744680851063829
Alexandre Pantoja,Neil Seery,1,0.9955618381500244,0.004438161849975586,0.7777777777777779,0.2222222222222221
Kyoji Horiguchi,Neil Seery,1,0.3980191648006439,0.6019808351993561,0.8571428571428571,0.1428571428571429
Neil Seery,Chris Beal,1,0.00415695458650589,0.9958430454134941,0.3597122302158273,0.6402877697841727
Neil Seery,Jon Delos Reyes,1,0.5003503561019897,0.49964964389801025,0.5652173913043478,0.4347826086956522
Viktor Pesta,Ruslan Magomedov,0,0.385667085647583,0.385667085647583,0.3846153846153847,0.3846153846153847
Adriano Martins,Islam Makhachev,1,1.1506387664894646e-07,0.9999998849361234,0.4761904761904761,0.523809523809524
Kajan Johnson,Adriano Martins,1,1.0,0.0,0.18181818181818185,0.8181818181818181
Leonardo Santos,Adriano Martins,1,0.9999874830245972,1.2516975402832031e-05,0.3636363636363637,0.6363636363636362
Frankie Saenz,Sirwan Kakai,1,0.9994576573371887,0.0005423426628112793,0.4878048780487805,0.5121951219512195
Marlon Vera,Frankie Saenz,1,0.9764460325241089,0.023553967475891113,0.6296296296296297,0.37037037037037035
Nolan Ticman,Frankie Saenz,0,0.016289759427309036,0.016289759427309036,0.4761904761904761,0.4761904761904761
Urijah Faber,Frankie Saenz,1,0.00048628621152602136,0.999513713788474,0.8305084745762712,0.1694915254237288
Alistair Overeem,Antonio Silva,0,0.5503095388412476,0.5503095388412476,0.8148148148148148,0.8148148148148148
Antonio Silva,Andrei Arlovski,0,0.37477582693099976,0.37477582693099976,0.8113207547169812,0.8113207547169812
Antonio Silva,Soa Palelei,1,0.5987382531166077,0.40126174688339233,0.3846153846153847,0.6153846153846153
Roy Nelson,Antonio Silva,1,9.003869649859553e-08,0.9999999099613035,0.8076923076923077,0.1923076923076923
Chris Camozzi,Vitor Miranda,1,0.998955249786377,0.0010447502136230469,0.4444444444444444,0.5555555555555556
Vitor Miranda,Antonio Carlos Junior,0,0.0003240689111407846,0.0003240689111407846,0.3508771929824561,0.3508771929824561
Vitor Miranda,Clint Hester,1,0.07335299253463745,0.9266470074653625,0.4545454545454545,0.5454545454545455
Vitor Miranda,Jake Collier,1,0.03610168397426605,0.963898316025734,0.37735849056603776,0.6226415094339622
Kyung Ho Kang,Guido Cannetti,1,0.385667085647583,0.614332914352417,0.7435897435897436,0.2564102564102564
Paddy Holohan,Chris Kelades,0,0.045908767729997635,0.045908767729997635,0.8333333333333335,0.8333333333333335
Paddy Holohan,Shane Howell,1,0.9804240465164185,0.019575953483581543,0.7752808988764045,0.2247191011235955
Paddy Holohan,Vaughan Lee,1,4.089593517164758e-07,0.9999995910406483,0.5918367346938775,0.40816326530612246
Mickael Lebout,Teemu Packalen,1,0.9486922025680542,0.0513077974319458,0.4545454545454545,0.5454545454545455
Sergio Moraes,Mickael Lebout,1,0.0051161800511181355,0.9948838199488819,0.8461538461538461,0.15384615384615385
Stevie Ray,Mickael Lebout,1,0.9972593784332275,0.002740621566772461,0.8461538461538461,0.15384615384615385
Daniel Pineda,Rob Whiteford,0,0.8639404773712158,0.8639404773712158,0.6774193548387096,0.6774193548387096
Darren Elkins,Rob Whiteford,1,0.9736126661300659,0.026387333869934082,0.6078431372549019,0.3921568627450981
Rob Whiteford,Paul Redmond,1,0.9997515082359314,0.0002484917640686035,0.6153846153846154,0.3846153846153846
John Dodson,Manvel Gamburyan,1,0.9988059997558594,0.001194000244140625,0.8181818181818182,0.18181818181818177
Johnny Eduardo,Manvel Gamburyan,1,0.8979582190513611,0.10204178094863892,0.5833333333333334,0.41666666666666663
Manvel Gamburyan,Diego Nunes,0,0.3376092314720154,0.3376092314720154,0.3389830508474576,0.3389830508474576
Manvel Gamburyan,Nik Lentz,0,0.2832862138748169,0.2832862138748169,0.17857142857142858,0.17857142857142858
Cristiano Marcello,Sam Sicilia,0,0.8115619421005249,0.8115619421005249,0.36101083032490977,0.36101083032490977
Dooho Choi,Sam Sicilia,1,0.9993873834609985,0.0006126165390014648,0.7142857142857143,0.2857142857142857
Gabriel Benitez,Sam Sicilia,1,0.9982059001922607,0.0017940998077392578,0.5,0.5
Godofredo Pepey,Sam Sicilia,0,0.9812460541725159,0.9812460541725159,0.5454545454545454,0.5454545454545454
Sam Sicilia,Maximo Blanco,0,0.8384142518043518,0.8384142518043518,0.35714285714285715,0.35714285714285715
Sam Sicilia,Yaotzin Meza,1,0.00784116331487894,0.9921588366851211,0.726027397260274,0.273972602739726
Andy Ogle,Maximo Blanco,0,0.26856496930122375,0.26856496930122375,0.3278688524590164,0.3278688524590164
Chas Skelly,Maximo Blanco,1,7.451707642758265e-05,0.9999254829235724,0.6,0.4
Maximo Blanco,Mike de la Torre,1,1.0,0.0,0.3921568627450981,0.6078431372549019
Sam Sicilia,Maximo Blanco,0,3.682570968521759e-05,3.682570968521759e-05,0.35714285714285715,0.35714285714285715
Josh Samman,Caio Magalhaes,1,0.7372453808784485,0.2627546191215515,0.5,0.5
Tim Boetsch,Josh Samman,1,0.9887927174568176,0.011207282543182373,0.3278688524590164,0.6721311475409836
Felipe Arantes,Jerrod Sanders,1,0.385667085647583,0.614332914352417,0.6078431372549019,0.3921568627450981
George Sullivan,Dominic Waters,1,0.9999841451644897,1.5854835510253906e-05,0.7142857142857143,0.2857142857142857
Igor Araujo,George Sullivan,0,0.005723854992538691,0.005723854992538691,0.5652173913043478,0.5652173913043478
Mickey Gall,George Sullivan,1,0.21970446407794952,0.7802955359220505,0.7647058823529411,0.23529411764705888
Niko Price,George Sullivan,1,0.027960287407040596,0.9720397125929594,0.7849462365591396,0.21505376344086036
Dustin Ortiz,Willie Gates,1,1.0,0.0,0.8275862068965517,0.1724137931034483
John Moraga,Willie Gates,1,0.996487021446228,0.0035129785537719727,0.8507462686567164,0.14925373134328357
Ulka Sasaki,Willie Gates,1,0.8358200192451477,0.1641799807548523,0.5744680851063829,0.4255319148936171
John Howard,Brian Ebersole,0,0.9977772831916809,0.9977772831916809,0.7058823529411765,0.7058823529411765
John Howard,Jake Ellenberger,0,0.3569876253604889,0.3569876253604889,0.3558718861209965,0.3558718861209965
John Howard,Ryan LaFlare,0,0.06198021024465561,0.06198021024465561,0.2150537634408602,0.2150537634408602
Tim Means,John Howard,1,0.8110299110412598,0.18897008895874023,0.8039215686274509,0.1960784313725491
Uriah Hall,John Howard,0,0.5056784749031067,0.5056784749031067,0.826086956521739,0.826086956521739
Cub Swanson,Hacran Dias,1,0.5214331150054932,0.47856688499450684,0.5348837209302325,0.4651162790697675
Hacran Dias,Levan Makashvili,1,0.2761586606502533,0.7238413393497467,0.5918367346938775,0.40816326530612246
Hacran Dias,Nik Lentz,0,0.23064275085926056,0.23064275085926056,0.5215311004784688,0.5215311004784688
Iuri Alcantara,Hacran Dias,0,0.018631428480148315,0.018631428480148315,0.6402877697841727,0.6402877697841727
Jason Saggo,Leandro Silva,1,0.4241815209388733,0.5758184790611267,0.5348837209302325,0.4651162790697675
Leandro Silva,Lewis Gonzalez,1,0.9647709131240845,0.03522908687591553,0.6551724137931035,0.34482758620689646
Rustam Khabilov,Leandro Silva,1,0.262440949678421,0.737559050321579,0.8181818181818182,0.18181818181818177
Abel Trujillo,Tony Sims,1,0.385667085647583,0.614332914352417,0.425531914893617,0.574468085106383
Frankie Saenz,Sirwan Kakai,1,0.385667085647583,0.614332914352417,0.4878048780487805,0.5121951219512195
Steven Siler,Noad Lahat,0,0.385667085647583,0.385667085647583,0.6774193548387096,0.6774193548387096
Luke Sanders,Patrick Williams,1,0.385667085647583,0.614332914352417,0.8113207547169812,0.18867924528301883
Thomas Almeida,Anthony Birchak,1,0.385667085647583,0.614332914352417,0.84,0.16000000000000003
Oli Thompson,Shawn Jordan,0,3.4360313293291256e-05,3.4360313293291256e-05,0.3333333333333333,0.3333333333333333
Pat Barry,Shawn Jordan,0,0.9626848101615906,0.9626848101615906,0.4878048780487805,0.4878048780487805
Shawn Jordan,Derrick Lewis,1,0.9860574007034302,0.013942599296569824,0.5348837209302325,0.4651162790697675
Shawn Jordan,Jared Cannonier,1,0.9999983310699463,1.6689300537109375e-06,0.6491228070175439,0.3508771929824561
Bryan Barberena,Joe Proctor,1,0.19658298790454865,0.8034170120954514,0.7674418604651163,0.2325581395348837
Cristiano Marcello,Joe Proctor,0,0.0009084096527658403,0.0009084096527658403,0.30303030303030304,0.30303030303030304
Joe Proctor,Justin Edwards,1,0.9901301264762878,0.009869873523712158,0.6774193548387096,0.32258064516129037
Carlos Condit,Johny Hendricks,0,0.7645367383956909,0.7645367383956909,0.5348837209302325,0.5348837209302325
Carlos Condit,Martin Kampmann,0,0.09473070502281189,0.09473070502281189,0.7368421052631579,0.7368421052631579
Carlos Condit,Thiago Alves,1,0.952149510383606,0.04785048961639404,0.7777777777777779,0.2222222222222221
Carlos Condit,Tyron Woodley,0,0.8766238689422607,0.8766238689422607,0.6666666666666665,0.6666666666666665
Dan Hardy,Carlos Condit,0,0.0021921396255493164,0.0021921396255493164,0.6296296296296297,0.6296296296296297
Demian Maia,Carlos Condit,1,0.30555278062820435,0.6944472193717957,0.4651162790697674,0.5348837209302326
Nick Diaz,Carlos Condit,0,0.48658818006515503,0.48658818006515503,0.6551724137931035,0.6551724137931035
Robbie Lawler,Carlos Condit,1,0.5323591828346252,0.46764081716537476,0.5348837209302325,0.4651162790697675
Dennis Bermudez,Rony Jason,1,0.8295069336891174,0.17049306631088257,0.75,0.25
Godofredo Pepey,Rony Jason,0,5.946891906205565e-05,5.946891906205565e-05,0.29411764705882354,0.29411764705882354
Rony Jason,Damon Jackson,1,0.9515379071235657,0.048462092876434326,0.6,0.4
Rony Jason,Jeremy Stephens,0,7.0795026658743154e-06,7.0795026658743154e-06,0.6491228070175439,0.6491228070175439
Rony Jason,Robert Peralta,0,0.0089155538007617,0.0089155538007617,0.7619047619047619,0.7619047619047619
Aaron Simpson,Mark Munoz,0,0.9990701675415039,0.9990701675415039,0.4651162790697674,0.4651162790697674
CB Dollaway,Mark Munoz,0,0.2604396939277649,0.2604396939277649,0.3846153846153847,0.3846153846153847
Chris Leben,Mark Munoz,0,0.014635294675827026,0.014635294675827026,0.3278688524590164,0.3278688524590164
Kendall Grove,Mark Munoz,0,0.003726661205291748,0.003726661205291748,0.3846153846153847,0.3846153846153847
Mark Munoz,Chris Weidman,0,0.1805500090122223,0.1805500090122223,0.43478260869565216,0.43478260869565216
Mark Munoz,Gegard Mousasi,0,0.002293109893798828,0.002293109893798828,0.29850746268656714,0.29850746268656714
Mark Munoz,Luke Barnatt,1,0.9804373979568481,0.019562602043151855,0.4651162790697674,0.5348837209302326
Mark Munoz,Yushin Okami,0,0.6704499125480652,0.6704499125480652,0.3508771929824561,0.3508771929824561
