,Unnamed: 0,R_fighter,B_fighter,R_odds,B_odds,date,location,country,Winner,title_bout,weight_class,gender,B_Implied_probability,R_Implied_probability
1412,1412,Alexis Davis,Cindy Dandois,-290.0,245.0,4/22/2017,"Nashville, Tennessee, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.2898550724637681,0.7435897435897436
1413,1413,Bryan Barberena,Joe Proctor,-330.0,270.0,4/22/2017,"Nashville, Tennessee, USA", USA,Red,False,Welterweight,MALE,0.2702702702702703,0.7674418604651163
1414,1414,Hector Sandoval,Matt Schnell,130.0,-150.0,4/22/2017,"Nashville, Tennessee, USA", USA,Red,False,Flyweight,MALE,0.6,0.43478260869565216
1415,1415,Demetrious Johnson,Wilson Reis,-1100.0,700.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,True,Flyweight,MALE,0.125,0.9166666666666665
1416,1416,Rose Namajunas,Michelle Waterson,110.0,-130.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Women's Strawweight,FEMALE,0.5652173913043478,0.4761904761904761
1417,1417,Jacare Souza,Robert Whittaker,-265.0,225.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Middleweight,MALE,0.3076923076923077,0.726027397260274
1418,1418,Jeremy Stephens,Renato Moicano,-170.0,150.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Featherweight,MALE,0.4,0.6296296296296297
1419,1419,Alexander Volkov,Roy Nelson,-155.0,135.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Heavyweight,MALE,0.425531914893617,0.6078431372549019
1420,1420,Patrick Williams,Tom Duquesnoy,650.0,-1000.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Bantamweight,MALE,0.9090909090909091,0.13333333333333333
1421,1421,Bobby Green,Rashid Magomedov,270.0,-330.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Lightweight,MALE,0.7674418604651163,0.2702702702702703
1422,1422,Louis Smolka,Tim Elliott,160.0,-185.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Flyweight,MALE,0.6491228070175439,0.3846153846153847
1423,1423,Aljamain Sterling,Augusto Mendes,-400.0,325.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Bantamweight,MALE,0.2352941176470588,0.8
1424,1424,Devin Clark,Jake Collier,-140.0,120.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Light Heavyweight,MALE,0.45454545454545453,0.5833333333333334
1425,1425,Anthony Smith,Andrew Sanchez,270.0,-330.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Middleweight,MALE,0.7674418604651163,0.2702702702702703
1426,1426,Zak Cummings,Nathan Coy,-550.0,425.0,4/15/2017,"Kansas City, Missouri, USA", USA,Red,False,Welterweight,MALE,0.19047619047619047,0.8461538461538461
1427,1427,Ashlee Evans-Smith,Ketlen Vieira,-165.0,145.0,4/15/2017,"Kansas City, Missouri, USA", USA,Blue,False,Women's Bantamweight,FEMALE,0.40816326530612246,0.6226415094339622
1428,1428,Daniel Cormier,Anthony Johnson,120.0,-140.0,4/8/2017,"Buffalo, New York, USA", USA,Red,True,Light Heavyweight,MALE,0.5833333333333334,0.45454545454545453
1429,1429,Chris Weidman,Gegard Mousasi,-105.0,-115.0,4/8/2017,"Buffalo, New York, USA", USA,Blue,False,Middleweight,MALE,0.5348837209302325,0.5121951219512195
1430,1430,Cynthia Calvillo,Pearl Gonzalez,-280.0,240.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Women's Strawweight,FEMALE,0.29411764705882354,0.7368421052631579
1431,1431,Thiago Alves,Patrick Cote,110.0,-130.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Welterweight,MALE,0.5652173913043478,0.4761904761904761
1432,1432,Will Brooks,Charles Oliveira,-220.0,180.0,4/8/2017,"Buffalo, New York, USA", USA,Blue,False,Lightweight,MALE,0.35714285714285715,0.6875
1433,1433,Myles Jury,Mike de la Torre,-450.0,360.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Featherweight,MALE,0.21739130434782608,0.8181818181818182
1434,1434,Kamaru Usman,Sean Strickland,-290.0,245.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Welterweight,MALE,0.2898550724637681,0.7435897435897436
1435,1435,Shane Burgos,Charles Rosa,-255.0,215.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Featherweight,MALE,0.31746031746031744,0.7183098591549296
1436,1436,Patrick Cummins,Jan Blachowicz,-105.0,-115.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Light Heavyweight,MALE,0.5348837209302325,0.5121951219512195
1437,1437,Gregor Gillespie,Andrew Holbrook,-290.0,245.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Lightweight,MALE,0.2898550724637681,0.7435897435897436
1438,1438,Josh Emmett,Desmond Green,-200.0,170.0,4/8/2017,"Buffalo, New York, USA", USA,Blue,False,Lightweight,MALE,0.3703703703703704,0.6666666666666665
1439,1439,Katlyn Chookagian,Irene Aldana,-135.0,115.0,4/8/2017,"Buffalo, New York, USA", USA,Red,False,Women's Bantamweight,FEMALE,0.46511627906976744,0.574468085106383
1440,1440,Jenel Lausa,Magomed Bibulatov,470.0,-640.0,4/8/2017,"Buffalo, New York, USA", USA,Blue,False,Flyweight,MALE,0.8648648648648648,0.17543859649122806
1441,1441,Jimi Manuwa,Corey Anderson,-145.0,125.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Light Heavyweight,MALE,0.4444444444444444,0.5918367346938775
1442,1442,Gunnar Nelson,Alan Jouban,-335.0,275.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Welterweight,MALE,0.26666666666666666,0.7701149425287356
1443,1443,Brad Pickett,Marlon Vera,-150.0,130.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Blue,False,Catch Weight,MALE,0.43478260869565216,0.6
1444,1444,Arnold Allen,Makwan Amirkhani,-115.0,-105.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Featherweight,MALE,0.5121951219512195,0.5348837209302325
1445,1445,Joe Duffy,Reza Madadi,-550.0,425.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Lightweight,MALE,0.19047619047619047,0.8461538461538461
1446,1446,Darren Stewart,Francimar Barroso,-210.0,175.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Blue,False,Light Heavyweight,MALE,0.36363636363636365,0.6774193548387096
1447,1447,Daniel Omielanczuk,Tim Johnson,170.0,-200.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Blue,False,Heavyweight,MALE,0.6666666666666665,0.3703703703703704
1448,1448,Leon Edwards,Vicente Luque,100.0,-120.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Welterweight,MALE,0.5454545454545454,0.5
1449,1449,Marc Diakiese,Teemu Packalen,-175.0,155.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Lightweight,MALE,0.3921568627450981,0.6363636363636364
1450,1450,Bradley Scott,Scott Askham,135.0,-155.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Middleweight,MALE,0.6078431372549019,0.425531914893617
1451,1451,Lina Lansberg,Lucie Pudilova,-400.0,325.0,3/18/2017,"London, England, United Kingdom", United Kingdom,Red,False,Women's Bantamweight,FEMALE,0.2352941176470588,0.8
1452,1452,Vitor Belfort,Kelvin Gastelum,285.0,-345.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Draw,False,Middleweight,MALE,0.7752808988764045,0.2597402597402597
1453,1453,Mauricio Rua,Gian Villante,-155.0,135.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Light Heavyweight,MALE,0.425531914893617,0.6078431372549019
1454,1454,Edson Barboza,Beneil Dariush,-160.0,140.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Lightweight,MALE,0.41666666666666674,0.6153846153846154
1455,1455,Jussier Formiga,Ray Borg,110.0,-130.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Flyweight,MALE,0.5652173913043478,0.4761904761904761
1456,1456,Bethe Correia,Marion Reneau,-110.0,-110.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Draw,False,Women's Bantamweight,FEMALE,0.5238095238095238,0.5238095238095238
1457,1457,Alex Oliveira,Tim Means,175.0,-210.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Welterweight,MALE,0.6774193548387096,0.36363636363636365
1458,1458,Francisco Trinaldo,Kevin Lee,150.0,-170.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Lightweight,MALE,0.6296296296296297,0.4
1459,1459,Sergio Moraes,Davi Ramos,-200.0,170.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Welterweight,MALE,0.3703703703703704,0.6666666666666665
1460,1460,Rani Yahya,Joe Soto,-240.0,200.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Bantamweight,MALE,0.33333333333333326,0.7058823529411765
1461,1461,Michel Prazeres,Joshua Burkman,-300.0,250.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Red,False,Lightweight,MALE,0.2857142857142857,0.75
1462,1462,Rony Jason,Jeremy Kennedy,105.0,-125.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Featherweight,MALE,0.5555555555555556,0.4878048780487805
1463,1463,Garreth McLellan,Paulo Costa,280.0,-340.0,3/11/2017,"Fortaleza, Ceara, Brazil", Brazil,Blue,False,Middleweight,MALE,0.7727272727272727,0.2631578947368421
1464,1464,Tyron Woodley,Stephen Thompson,120.0,-140.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,True,Welterweight,MALE,0.5833333333333334,0.45454545454545453
1465,1465,Lando Vannata,David Teymur,-360.0,300.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Blue,False,Lightweight,MALE,0.25,0.782608695652174
1466,1466,Rashad Evans,Daniel Kelly,-245.0,205.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Blue,False,Middleweight,MALE,0.32786885245901637,0.7101449275362319
1467,1467,Amanda Cooper,Cynthia Calvillo,150.0,-170.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Strawweight,FEMALE,0.6296296296296297,0.4
1468,1468,Alistair Overeem,Mark Hunt,-130.0,110.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.4761904761904761,0.5652173913043478
1469,1469,Marcin Tybura,Luis Henrique,-175.0,155.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.3921568627450981,0.6363636363636364
1470,1470,Mirsad Bektic,Darren Elkins,-750.0,525.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Blue,False,Featherweight,MALE,0.16,0.8823529411764706
1471,1471,Iuri Alcantara,Luke Sanders,130.0,-150.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,0.6,0.43478260869565216
1472,1472,Mark Godbeer,Daniel Spitz,-145.0,125.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,0.4444444444444444,0.5918367346938775
1473,1473,Tyson Pedro,Paul Craig,-140.0,120.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Light Heavyweight,MALE,0.45454545454545453,0.5833333333333334
1474,1474,Albert Morales,Andre Soukhamthath,-150.0,130.0,3/4/2017,"Las Vegas, Nevada, USA", USA,Red,False,Bantamweight,MALE,0.43478260869565216,0.6
1475,1475,Derrick Lewis,Travis Browne,-105.0,-115.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Heavyweight,MALE,0.5348837209302325,0.5121951219512195
1476,1476,Johny Hendricks,Hector Lombard,110.0,-130.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Middleweight,MALE,0.5652173913043478,0.4761904761904761
1477,1477,Sam Sicilia,Gavin Tucker,130.0,-160.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Blue,False,Featherweight,MALE,0.6153846153846154,0.43478260869565216
1478,1478,Elias Theodorou,Cezar Ferreira,-105.0,-115.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Middleweight,MALE,0.5348837209302325,0.5121951219512195
1479,1479,Sara McMann,Gina Mazany,-800.0,550.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Women's Bantamweight,FEMALE,0.15384615384615385,0.8888888888888888
1480,1480,Paul Felder,Alessandro Ricci,-370.0,310.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Lightweight,MALE,0.24390243902439024,0.7872340425531915
1481,1481,Nordine Taleb,Santiago Ponzinibbio,265.0,-325.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Blue,False,Welterweight,MALE,0.7647058823529411,0.273972602739726
1482,1482,Carla Esparza,Randa Markos,-260.0,200.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Blue,False,Women's Strawweight,FEMALE,0.33333333333333326,0.7222222222222221
1483,1483,Aiemann Zahabi,Reginaldo Vieira,-275.0,235.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Bantamweight,MALE,0.29850746268656714,0.7333333333333333
1484,1484,Jack Marshman,Thiago Santos,145.0,-165.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Blue,False,Middleweight,MALE,0.6226415094339622,0.40816326530612246
1485,1485,Gerald Meerschaert,Ryan Janes,-300.0,250.0,2/19/2017,"Halifax, Nova Scotia, Canada", Canada,Red,False,Middleweight,MALE,0.2857142857142857,0.75
1486,1486,Holly Holm,Germaine de Randamie,100.0,-130.0,2/11/2017,"Brooklyn, New York, USA", USA,Blue,True,Women's Featherweight,FEMALE,0.5652173913043478,0.5
1487,1487,Anderson Silva,Derek Brunson,100.0,-120.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Middleweight,MALE,0.5454545454545454,0.5
1488,1488,Jacare Souza,Tim Boetsch,-600.0,450.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Middleweight,MALE,0.18181818181818182,0.8571428571428571
1489,1489,Glover Teixeira,Jared Cannonier,-230.0,190.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Light Heavyweight,MALE,0.3448275862068966,0.696969696969697
1490,1490,Dustin Poirier,Jim Miller,-450.0,360.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Lightweight,MALE,0.21739130434782608,0.8181818181818182
1491,1491,Randy Brown,Belal Muhammad,-145.0,115.0,2/11/2017,"Brooklyn, New York, USA", USA,Blue,False,Welterweight,MALE,0.46511627906976744,0.5918367346938775
1492,1492,Wilson Reis,Ulka Sasaki,485.0,-670.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Flyweight,MALE,0.8701298701298701,0.17094017094017094
1493,1493,Nik Lentz,Islam Makhachev,270.0,-330.0,2/11/2017,"Brooklyn, New York, USA", USA,Blue,False,Lightweight,MALE,0.7674418604651163,0.2702702702702703
1494,1494,Rick Glenn,Phillipe Nover,-175.0,155.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Featherweight,MALE,0.3921568627450981,0.6363636363636364
1495,1495,Ryan LaFlare,Roan Carneiro,-325.0,250.0,2/11/2017,"Brooklyn, New York, USA", USA,Red,False,Welterweight,MALE,0.2857142857142857,0.7647058823529411
1496,1496,Dennis Bermudez,Chan Sung Jung,-185.0,160.0,2/4/2017,"Houston, Texas, USA", USA,Blue,False,Featherweight,MALE,0.3846153846153847,0.6491228070175439
1497,1497,Alexa Grasso,Felice Herrig,-380.0,315.0,2/4/2017,"Houston, Texas, USA", USA,Blue,False,Women's Strawweight,FEMALE,0.24096385542168675,0.7916666666666665
1498,1498,Abel Trujillo,James Vick,115.0,-135.0,2/4/2017,"Houston, Texas, USA", USA,Blue,False,Lightweight,MALE,0.574468085106383,0.46511627906976744
1499,1499,Ovince Saint Preux,Volkan Oezdemir,-420.0,335.0,2/4/2017,"Houston, Texas, USA", USA,Blue,False,Light Heavyweight,MALE,0.22988505747126436,0.8076923076923077
